2026-09-08T17:10:41.734983Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.735066Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:10:41.735311Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.735320Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:10:41.735632Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.735649Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:10:41.735775Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.735784Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:10:41.735989Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.735997Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:10:41.736107Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.736116Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
mode	family	name	batch	calls	repetition	ns_per_call	checksum_re	checksum_im
SAME	B0	B0_timelike	1	4097	6	245.624603368	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1	4097	7	244.143031486	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_complex	1	4097	1	259.341957530	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	2	260.347571394	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	3	259.298022944	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	4	262.021967293	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	5	260.791798877	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	6	261.399804735	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	7	260.345130583	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_one_massless_onshell	1	4097	1	99.551379058	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	2	102.045887235	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	3	99.016841591	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	4	102.279960947	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	5	99.348791799	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	6	102.560898218	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	7	98.865267269	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	1	27.639980474	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	2	27.661703686	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	3	30.532340737	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	4	27.656822065	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	5	27.654625336	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	6	27.659262875	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	7	27.639736392	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_timelike_mu_0.01	1	4097	1	249.080790823	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	2	248.341225287	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	3	249.332194289	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	4	247.555284354	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	5	249.827678789	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	6	251.411764706	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	7	249.166219185	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	1	249.214791311	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	2	248.529167684	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	3	247.672199170	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	4	248.502562851	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	5	248.841347327	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	6	249.381010495	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	7	248.931901391	4.28469486139230066e4	5.20071182789529666e3
HETERO	B0	all	1	4097	1	212.124481328	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1	4097	2	199.000000000	5.84052810563511412e3	2.29858267549689162e3
