2026-09-08T17:12:04.361895Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.361991Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:12:04.362251Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.362262Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:12:04.362593Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.362612Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:12:04.362737Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.362747Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:12:04.362983Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.362993Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:12:04.363106Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.363115Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
mode	family	name	batch	calls	repetition	ns_per_call	checksum_re	checksum_im
SAME	B0	B0_complex	1	4097	6	346.374420308	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	7	344.121308274	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_one_massless_onshell	1	4097	1	157.086160605	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	2	163.417866732	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	3	156.705394191	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	4	162.180375885	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	5	156.549426410	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	6	160.027337076	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	7	160.091042226	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	1	109.409812058	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	2	106.634366610	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	3	108.455455211	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	4	105.326336344	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	5	109.448620942	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	6	105.157676349	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	7	110.737612887	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_timelike_mu_0.01	1	4097	1	231.775201367	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	2	231.157920430	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	3	224.357578716	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	4	230.257017330	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	5	210.093483036	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	6	225.668537955	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	7	221.587503051	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	1	225.353429339	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	2	230.720771296	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	3	234.877715402	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	4	229.512814254	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	5	225.512326092	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	6	231.284842568	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	7	229.371003173	4.28469486139230066e4	5.20071182789529666e3
HETERO	B0	all	1	4097	1	214.845740786	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1	4097	2	221.865511350	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1	4097	3	223.484012692	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1	4097	4	222.368562363	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1	4097	5	219.768855260	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1	4097	6	219.027092995	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1	4097	7	216.513058335	5.84052810563511412e3	2.29858267549689162e3
SAME	B0	B0_euclidean	1024	4097	1	237.227971687	-1.61145403027203429e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1024	4097	2	238.836709788	-1.61145403027203429e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1024	4097	3	237.623627044	-1.61145403027203429e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1024	4097	4	237.635831096	-1.61145403027203429e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1024	4097	5	238.682938736	-1.61145403027203429e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1024	4097	6	237.713692946	-1.61145403027203429e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1024	4097	7	238.096900171	-1.61145403027203429e3	0.00000000000000000e0
SAME	B0	B0_timelike	1024	4097	1	235.270685868	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1024	4097	2	234.557725165	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1024	4097	3	234.501830608	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1024	4097	4	236.298267025	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1024	4097	5	234.938491579	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1024	4097	6	235.580668782	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1024	4097	7	236.400781059	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_complex	1024	4097	1	384.985599219	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1024	4097	2	387.809860874	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1024	4097	3	382.219917012	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1024	4097	4	388.786185013	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1024	4097	5	385.200390530	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1024	4097	6	382.359287283	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1024	4097	7	384.031242372	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_one_massless_onshell	1024	4097	1	174.269465463	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1024	4097	2	178.153038809	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1024	4097	3	179.763973639	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1024	4097	4	178.067610447	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1024	4097	5	173.937759336	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1024	4097	6	176.327312668	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1024	4097	7	177.130339273	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_scaleless	1024	4097	1	134.606297291	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1024	4097	2	138.567732487	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1024	4097	3	133.893580669	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1024	4097	4	139.234073712	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1024	4097	5	140.093238955	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1024	4097	6	135.199414206	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1024	4097	7	136.949475226	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_timelike_mu_0.01	1024	4097	1	238.995362460	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1024	4097	2	240.611178911	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1024	4097	3	253.610934830	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1024	4097	4	243.108127898	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1024	4097	5	240.869660727	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1024	4097	6	242.480595558	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1024	4097	7	241.558213327	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1024	4097	1	241.992677569	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1024	4097	2	239.981449841	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1024	4097	3	240.008054674	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1024	4097	4	240.581889187	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1024	4097	5	241.616792775	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1024	4097	6	240.645350256	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1024	4097	7	241.438613620	4.28469486139230066e4	5.20071182789529666e3
HETERO	B0	all	1024	4097	1	239.807908226	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1024	4097	2	237.472296803	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1024	4097	3	238.536490115	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1024	4097	4	237.860141567	5.84052810563511412e3	2.29858267549689162e3
