mode	family	name	batch	calls	repetition	ns_per_call	checksum_re	checksum_im
HETERO	B0	all	1024	4097	2	525.4620453990725	5840.5281056351705	2298.5826754968657
HETERO	B0	all	1024	4097	3	536.0312423724677	5840.5281056351705	2298.5826754968657
HETERO	B0	all	1024	4097	4	538.9917012448133	5840.5281056351705	2298.5826754968657
HETERO	B0	all	1024	4097	5	537.7300463753967	5840.5281056351705	2298.5826754968657
HETERO	B0	all	1024	4097	6	531.3007078350013	5840.5281056351705	2298.5826754968657
HETERO	B0	all	1024	4097	7	529.4185989748596	5840.5281056351705	2298.5826754968657
SAME	dB0	dB0_euclidean	1024	4097	1	466.4359287283378	431.81390187884614	0.0
SAME	dB0	dB0_euclidean	1024	4097	2	1443.774469123749	431.81390187884614	0.0
SAME	dB0	dB0_euclidean	1024	4097	3	499.76543812545765	431.81390187884614	0.0
SAME	dB0	dB0_euclidean	1024	4097	4	472.6917256529168	431.81390187884614	0.0
SAME	dB0	dB0_euclidean	1024	4097	5	465.60361239931655	431.81390187884614	0.0
SAME	dB0	dB0_euclidean	1024	4097	6	465.837930192824	431.81390187884614	0.0
SAME	dB0	dB0_euclidean	1024	4097	7	474.24896265560164	431.81390187884614	0.0
SAME	dB0	dB0_timelike	1024	4097	1	486.1842811813522	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike	1024	4097	2	482.5428362216256	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike	1024	4097	3	496.5652916768367	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike	1024	4097	4	509.2330973883329	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike	1024	4097	5	489.84549670490605	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike	1024	4097	6	499.78716133756404	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike	1024	4097	7	488.42030754210396	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_complex	1024	4097	1	550.9760800585794	1765.0713498071514	267.8834885993221
SAME	dB0	dB0_complex	1024	4097	2	556.1188674639981	1765.0713498071514	267.8834885993221
SAME	dB0	dB0_complex	1024	4097	3	542.9995118379302	1765.0713498071514	267.8834885993221
SAME	dB0	dB0_complex	1024	4097	4	549.4796192335856	1765.0713498071514	267.8834885993221
SAME	dB0	dB0_complex	1024	4097	5	558.2545765194044	1765.0713498071514	267.8834885993221
SAME	dB0	dB0_complex	1024	4097	6	559.2504271418111	1765.0713498071514	267.8834885993221
SAME	dB0	dB0_complex	1024	4097	7	560.4491091042227	1765.0713498071514	267.8834885993221
SAME	dB0	dB0_one_massless_onshell	1024	4097	1	363.9555772516475	-1338.5440003114759	0.0
SAME	dB0	dB0_one_massless_onshell	1024	4097	2	371.98340248962654	-1338.5440003114759	0.0
SAME	dB0	dB0_one_massless_onshell	1024	4097	3	349.73297534781545	-1338.5440003114759	0.0
SAME	dB0	dB0_one_massless_onshell	1024	4097	4	368.3126678057115	-1338.5440003114759	0.0
SAME	dB0	dB0_one_massless_onshell	1024	4097	5	372.3739321454723	-1338.5440003114759	0.0
SAME	dB0	dB0_one_massless_onshell	1024	4097	6	362.3177935074445	-1338.5440003114759	0.0
SAME	dB0	dB0_one_massless_onshell	1024	4097	7	361.9736392482304	-1338.5440003114759	0.0
SAME	dB0	dB0_timelike_mu_0.01	1024	4097	1	482.53307298022946	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike_mu_0.01	1024	4097	2	482.87234561874544	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike_mu_0.01	1024	4097	3	494.8860141567	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike_mu_0.01	1024	4097	4	483.5167195508909	-1077.400532432004	1857.3970813913086
SAME	dB0	dB0_timelike_mu_0.01	1024	4097	5	494.3126678057115	-1077.400532432004	1857.3970813913086
